InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount
127209,SKU_1282,White Mug,1,2021-09-17 21:00,68.53,11665.0,Norway,0.08
601503,SKU_1212,Desk Lamp,7,2021-09-17 22:00,92.67,81251.0,Germany,0.28
383071,SKU_1663,Blue Pen,22,2021-09-17 23:00,49.89,66749.0,United States,0.23
658867,SKU_1677,USB Cable,33,2021-09-18 00:00,80.82,13165.0,United States,0.45
603623,SKU_1450,Notebook,37,2021-09-18 01:00,20.75,91270.0,Sweden,0.4
895464,SKU_1911,Wall Clock,6,2021-09-18 02:00,7.5,13865.0,United Kingdom,0.11
717542,SKU_1654,T-shirt,3,2021-09-18 03:00,26.44,25440.0,Netherlands,0.05
964845,SKU_1024,White Mug,-28,2021-09-18 04:00,83.66,,France,0.31
737816,SKU_1711,Desk Lamp,16,2021-09-18 05:00,96.76,81199.0,France,0.1
847562,SKU_1232,Wall Clock,47,2021-09-18 06:00,71.02,80933.0,Belgium,0.36
486060,SKU_1515,Wireless Mouse,26,2021-09-18 07:00,41.72,97901.0,United States,0.12
862580,SKU_1287,USB Cable,34,2021-09-18 08:00,81.92,75441.0,Spain,0.24
958734,SKU_1684,White Mug,35,2021-09-18 09:00,64.71,92969.0,Portugal,0.45
805314,SKU_1183,T-shirt,37,2021-09-18 10:00,9.98,27397.0,United States,0.08
348342,SKU_1250,Blue Pen,40,2021-09-18 11:00,93.45,70608.0,Netherlands,0.08
843725,SKU_1290,White Mug,41,2021-09-18 12:00,14.85,72583.0,Germany,0.48
972189,SKU_1948,Desk Lamp,43,2021-09-18 13:00,46.18,47500.0,France,0.07
518318,SKU_1797,USB Cable,46,2021-09-18 14:00,98.73,31741.0,Netherlands,0.41
902364,SKU_1358,White Mug,5,2021-09-18 15:00,31.4,88123.0,Spain,0.41
912146,SKU_1623,Backpack,18,2021-09-18 16:00,14.94,91749.0,Norway,0.32
157803,SKU_1304,Blue Pen,49,2021-09-18 17:00,70.11,18080.0,United States,0.07
532959,SKU_1349,Desk Lamp,41,2021-09-18 18:00,35.77,37544.0,Norway,0.21
233624,SKU_1976,Notebook,24,2021-09-18 19:00,55.96,66443.0,Australia,0.35
680915,SKU_1338,Wireless Mouse,30,2021-09-18 20:00,88.1,66674.0,Italy,0.49
801347,SKU_1947,Wireless Mouse,15,2021-09-18 21:00,17.38,,Germany,0.01
441954,SKU_1478,Backpack,18,2021-09-18 22:00,51.01,43959.0,Netherlands,0.19
145380,SKU_1464,USB Cable,16,2021-09-18 23:00,12.72,44726.0,Belgium,0.06
260322,SKU_1129,Desk Lamp,18,2021-09-19 00:00,54.33,43830.0,Belgium,0.1
823704,SKU_1186,Desk Lamp,27,2021-09-19 01:00,85.08,97513.0,Italy,0.41
951118,SKU_1420,Desk Lamp,1,2021-09-19 02:00,68.97,73780.0,United States,0.38
602610,SKU_1495,Office Chair,11,2021-09-19 03:00,19.88,41057.0,Netherlands,0.47
482465,SKU_1540,Blue Pen,39,2021-09-19 04:00,67.0,96874.0,Australia,0.32
619339,SKU_1669,Notebook,10,2021-09-19 05:00,46.76,55862.0,Portugal,0.06
931460,SKU_1885,T-shirt,9,2021-09-19 06:00,37.21,11386.0,Germany,0.24
770655,SKU_1234,Headphones,39,2021-09-19 07:00,19.86,60799.0,United Kingdom,0.07
999573,SKU_1277,Wall Clock,17,2021-09-19 08:00,30.0,83276.0,Sweden,0.36
941680,SKU_1101,White Mug,35,2021-09-19 09:00,4.68,38778.0,Italy,0.1
372667,SKU_1458,Notebook,35,2021-09-19 10:00,89.51,76836.0,Portugal,0.09
407674,SKU_1736,Wall Clock,10,2021-09-19 11:00,31.92,18829.0,Sweden,0.49
883413,SKU_1786,Headphones,33,2021-09-19 12:00,90.03,88666.0,Portugal,0.34
638057,SKU_1834,Backpack,15,2021-09-19 13:00,94.39,43745.0,Sweden,0.02
212035,SKU_1231,Blue Pen,9,2021-09-19 14:00,70.39,95865.0,Australia,0.09
275717,SKU_1853,USB Cable,9,2021-09-19 15:00,59.48,24246.0,Germany,0.16
846103,SKU_1273,Notebook,27,2021-09-19 16:00,86.85,78298.0,Netherlands,0.22
555358,SKU_1364,Headphones,22,2021-09-19 17:00,8.71,93681.0,France,0.14
856120,SKU_1477,Headphones,39,2021-09-19 18:00,62.05,38806.0,France,0.11
780917,SKU_1960,Notebook,42,2021-09-19 19:00,92.51,75726.0,Netherlands,0.04
859087,SKU_1467,Wall Clock,45,2021-09-19 20:00,89.7,70170.0,Netherlands,0.48
441926,SKU_1624,Desk Lamp,32,2021-09-19 21:00,77.26,54553.0,Norway,0.06
440526,SKU_1900,Headphones,40,2021-09-19 22:00,25.09,58285.0,France,0.33
268157,SKU_1971,Notebook,17,2021-09-19 23:00,67.33,14960.0,Portugal,0.29
544573,SKU_1650,Backpack,1,2021-09-20 00:00,89.69,34263.0,Australia,0.47
997371,SKU_1727,T-shirt,46,2021-09-20 01:00,36.43,40221.0,Portugal,0.46
244542,SKU_1825,USB Cable,47,2021-09-20 02:00,64.64,64951.0,Belgium,0.31
965144,SKU_1273,Headphones,14,2021-09-20 03:00,41.9,49436.0,Norway,0.11
742931,SKU_1327,Blue Pen,31,2021-09-20 04:00,90.42,64249.0,Norway,0.29
469561,SKU_1860,Desk Lamp,8,2021-09-20 05:00,24.44,72625.0,United Kingdom,0.26
310154,SKU_1183,Wireless Mouse,13,2021-09-20 06:00,28.83,80011.0,France,0.09
762165,SKU_1917,White Mug,5,2021-09-20 07:00,68.41,,Sweden,0.43
313396,SKU_1823,USB Cable,28,2021-09-20 08:00,2.63,93928.0,Italy,0.02
850244,SKU_1193,Office Chair,4,2021-09-20 09:00,28.68,,Sweden,0.35
281844,SKU_1790,Office Chair,48,2021-09-20 10:00,29.56,21386.0,Netherlands,0.42
622797,SKU_1271,T-shirt,29,2021-09-20 11:00,70.32,,United States,0.01
725710,SKU_1299,Desk Lamp,42,2021-09-20 12:00,51.21,91726.0,Italy,0.11
451444,SKU_1583,Office Chair,44,2021-09-20 13:00,7.05,64993.0,Italy,0.15
368774,SKU_1195,Wall Clock,11,2021-09-20 14:00,43.46,75020.0,United States,0.14
461013,SKU_1781,USB Cable,32,2021-09-20 15:00,99.14,24463.0,Spain,0.06
902133,SKU_1904,Blue Pen,43,2021-09-20 16:00,89.48,90725.0,Netherlands,0.35
245931,SKU_1330,Desk Lamp,14,2021-09-20 17:00,81.78,28904.0,Australia,0.2
514399,SKU_1751,T-shirt,3,2021-09-20 18:00,62.34,40281.0,Belgium,0.04
983717,SKU_1485,Blue Pen,7,2021-09-20 19:00,13.55,56637.0,Sweden,0.23
741844,SKU_1619,Blue Pen,28,2021-09-20 20:00,90.01,98873.0,Netherlands,0.35
328495,SKU_1498,Office Chair,46,2021-09-20 21:00,36.62,,Italy,0.19
354809,SKU_1399,Wall Clock,46,2021-09-20 22:00,17.86,86421.0,Belgium,0.01
829672,SKU_1396,Backpack,33,2021-09-20 23:00,14.64,86728.0,Australia,0.5
115021,SKU_1803,Wall Clock,18,2021-09-21 00:00,84.88,88348.0,United Kingdom,0.13
825223,SKU_1811,Wall Clock,29,2021-09-21 01:00,63.84,74250.0,Spain,0.29
548781,SKU_1099,Backpack,21,2021-09-21 02:00,11.65,78543.0,Norway,0.41
541259,SKU_1080,Backpack,34,2021-09-21 03:00,84.99,95928.0,Australia,0.45
828510,SKU_1781,Desk Lamp,31,2021-09-21 04:00,26.28,80122.0,United States,0.39
164361,SKU_1860,T-shirt,44,2021-09-21 05:00,60.23,93501.0,Germany,0.21
896787,SKU_1016,Wall Clock,14,2021-09-21 06:00,96.08,86273.0,France,0.33
198841,SKU_1704,Notebook,18,2021-09-21 07:00,79.23,91214.0,Belgium,0.46
804364,SKU_1211,Blue Pen,45,2021-09-21 08:00,67.61,53174.0,Australia,0.43
346300,SKU_1864,Wall Clock,45,2021-09-21 09:00,77.21,58148.0,Australia,0.1
260786,SKU_1125,Desk Lamp,38,2021-09-21 10:00,54.33,82053.0,United States,0.49
641486,SKU_1821,Backpack,26,2021-09-21 11:00,41.32,22039.0,Belgium,0.05
429095,SKU_1637,Desk Lamp,25,2021-09-21 12:00,2.73,43485.0,France,0.49
536841,SKU_1129,Headphones,2,2021-09-21 13:00,1.01,43459.0,United Kingdom,0.43
358466,SKU_1656,Desk Lamp,33,2021-09-21 14:00,92.72,10233.0,United Kingdom,0.09
579198,SKU_1767,Wall Clock,44,2021-09-21 15:00,11.1,66558.0,France,0.34
643028,SKU_1534,Office Chair,22,2021-09-21 16:00,60.18,20287.0,Germany,0.45
365954,SKU_1213,Backpack,37,2021-09-21 17:00,57.16,41844.0,Portugal,0.24
358308,SKU_1128,Backpack,43,2021-09-21 18:00,60.46,85544.0,Belgium,0.15
199855,SKU_1523,White Mug,40,2021-09-21 19:00,51.02,73427.0,United Kingdom,0.37
834480,SKU_1652,Desk Lamp,21,2021-09-21 20:00,94.69,65746.0,Netherlands,0.41
913215,SKU_1461,Office Chair,2,2021-09-21 21:00,35.63,35916.0,Norway,0.06
221701,SKU_1969,USB Cable,31,2021-09-21 22:00,31.44,,Sweden,0.25
592281,SKU_1779,Backpack,-40,2021-09-21 23:00,-37.01,,Portugal,1.8371652985118967
440191,SKU_1056,White Mug,6,2021-09-22 00:00,21.41,29505.0,Sweden,0.33
895903,SKU_1597,Office Chair,29,2021-09-22 01:00,72.55,,Portugal,0.47
210771,SKU_1273,Wall Clock,23,2021-09-22 02:00,35.29,77188.0,Sweden,0.36
106163,SKU_1614,White Mug,47,2021-09-22 03:00,7.14,93413.0,Belgium,0.38
948503,SKU_1338,Desk Lamp,34,2021-09-22 04:00,12.57,85388.0,Belgium,0.35
116065,SKU_1861,Wall Clock,37,2021-09-22 05:00,77.18,18025.0,United States,0.44
484467,SKU_1142,White Mug,7,2021-09-22 06:00,10.55,24117.0,Germany,0.3
865550,SKU_1422,Backpack,5,2021-09-22 07:00,22.03,26848.0,Belgium,0.01
445600,SKU_1333,USB Cable,47,2021-09-22 08:00,38.16,77150.0,Belgium,0.16
597721,SKU_1840,Blue Pen,48,2021-09-22 09:00,79.58,60381.0,Sweden,0.4
348924,SKU_1964,Wireless Mouse,30,2021-09-22 10:00,8.5,38435.0,United Kingdom,0.2
803708,SKU_1928,Blue Pen,3,2021-09-22 11:00,20.29,60422.0,Portugal,0.15
905586,SKU_1687,Blue Pen,15,2021-09-22 12:00,20.7,,United Kingdom,0.23
992135,SKU_1132,White Mug,8,2021-09-22 13:00,47.06,76496.0,Italy,0.3
644517,SKU_1855,Wireless Mouse,-10,2021-09-22 14:00,-40.88,,Australia,1.7472941847729142
414731,SKU_1263,Desk Lamp,23,2021-09-22 15:00,80.75,47416.0,Spain,0.01
874758,SKU_1146,T-shirt,16,2021-09-22 16:00,28.38,42765.0,United States,0.31
411857,SKU_1435,T-shirt,15,2021-09-22 17:00,13.47,78821.0,Germany,0.34
782357,SKU_1011,Office Chair,26,2021-09-22 18:00,24.59,39846.0,Portugal,0.18
645389,SKU_1839,USB Cable,43,2021-09-22 19:00,32.16,18516.0,Netherlands,0.11
664679,SKU_1903,Blue Pen,49,2021-09-22 20:00,59.19,32142.0,Italy,0.16
306935,SKU_1054,Wall Clock,37,2021-09-22 21:00,39.27,89614.0,United States,0.27
172723,SKU_1229,Headphones,29,2021-09-22 22:00,22.91,,Norway,0.21
326293,SKU_1979,Desk Lamp,48,2021-09-22 23:00,11.77,84252.0,Australia,0.26
290477,SKU_1121,Wall Clock,19,2021-09-23 00:00,59.17,46137.0,France,0.25
266020,SKU_1860,Office Chair,-5,2021-09-23 01:00,93.82,,Portugal,0.36
986696,SKU_1232,T-shirt,32,2021-09-23 02:00,21.59,,Norway,0.36
400065,SKU_1161,Wireless Mouse,20,2021-09-23 03:00,13.46,82610.0,United States,0.21
565787,SKU_1593,Blue Pen,44,2021-09-23 04:00,90.86,47321.0,Australia,0.08
570223,SKU_1960,White Mug,11,2021-09-23 05:00,59.95,69365.0,Spain,0.32
914892,SKU_1970,White Mug,34,2021-09-23 06:00,36.73,50992.0,Italy,0.11
611174,SKU_1558,T-shirt,32,2021-09-23 07:00,6.91,62421.0,United States,0.16
514287,SKU_1875,USB Cable,49,2021-09-23 08:00,76.01,92769.0,Italy,0.23
821478,SKU_1802,Office Chair,1,2021-09-23 09:00,72.08,67317.0,Belgium,0.02
279354,SKU_1499,Notebook,39,2021-09-23 10:00,89.85,70450.0,Netherlands,0.28
716013,SKU_1671,Notebook,32,2021-09-23 11:00,57.25,72031.0,Italy,0.18
420589,SKU_1178,Headphones,4,2021-09-23 12:00,32.49,46877.0,Netherlands,0.43
836427,SKU_1361,Backpack,4,2021-09-23 13:00,17.63,21125.0,United States,0.05
444352,SKU_1207,USB Cable,47,2021-09-23 14:00,22.87,99165.0,Netherlands,0.23
548032,SKU_1901,Wireless Mouse,23,2021-09-23 15:00,51.76,15729.0,Portugal,0.19
468427,SKU_1904,White Mug,25,2021-09-23 16:00,84.9,89174.0,Italy,0.43
185779,SKU_1551,Wireless Mouse,36,2021-09-23 17:00,90.26,55384.0,Italy,0.45
103060,SKU_1725,Backpack,35,2021-09-23 18:00,49.02,50999.0,Australia,0.16
750094,SKU_1431,Desk Lamp,19,2021-09-23 19:00,4.87,17036.0,Norway,0.37
375875,SKU_1455,Backpack,21,2021-09-23 20:00,12.7,65562.0,United Kingdom,0.04
439974,SKU_1503,White Mug,20,2021-09-23 21:00,95.08,66020.0,Sweden,0.45
740159,SKU_1863,T-shirt,15,2021-09-23 22:00,23.69,96006.0,Spain,0.21
645007,SKU_1153,Office Chair,44,2021-09-23 23:00,82.08,23303.0,Spain,0.13
673404,SKU_1337,Wall Clock,-33,2021-09-24 00:00,92.97,,Germany,0.19
614583,SKU_1292,Desk Lamp,33,2021-09-24 01:00,93.86,60632.0,Spain,0.02
650613,SKU_1435,Wall Clock,5,2021-09-24 02:00,10.93,69179.0,Germany,0.13
114551,SKU_1395,Wall Clock,47,2021-09-24 03:00,17.67,16769.0,Netherlands,0.32
455431,SKU_1165,Notebook,6,2021-09-24 04:00,46.61,66709.0,Sweden,0.42
386422,SKU_1993,Notebook,34,2021-09-24 05:00,32.6,23646.0,Spain,0.42
584405,SKU_1451,Office Chair,1,2021-09-24 06:00,37.17,30391.0,Norway,0.12
115141,SKU_1783,White Mug,43,2021-09-24 07:00,52.83,63519.0,Germany,0.3
430057,SKU_1956,USB Cable,15,2021-09-24 08:00,93.59,34948.0,Australia,0.11
920047,SKU_1535,Wireless Mouse,39,2021-09-24 09:00,49.36,82812.0,France,0.48
746346,SKU_1973,Wireless Mouse,44,2021-09-24 10:00,44.15,69788.0,France,0.08
818111,SKU_1400,Wall Clock,1,2021-09-24 11:00,66.02,68537.0,Australia,0.09
736972,SKU_1114,Backpack,19,2021-09-24 12:00,14.88,80060.0,France,0.32
389596,SKU_1350,Backpack,22,2021-09-24 13:00,48.61,,France,0.32
515941,SKU_1259,White Mug,26,2021-09-24 14:00,72.6,61553.0,United Kingdom,0.03
674679,SKU_1817,Headphones,6,2021-09-24 15:00,59.69,23992.0,Sweden,0.42
744576,SKU_1875,Wall Clock,2,2021-09-24 16:00,75.44,19821.0,Australia,0.21
830420,SKU_1225,White Mug,47,2021-09-24 17:00,88.69,73242.0,Norway,0.12
213535,SKU_1613,Backpack,46,2021-09-24 18:00,44.52,59984.0,France,0.24
242770,SKU_1485,Desk Lamp,40,2021-09-24 19:00,72.47,99483.0,Belgium,0.09
339947,SKU_1130,Blue Pen,35,2021-09-24 20:00,41.23,98281.0,Australia,0.25
710999,SKU_1263,Notebook,13,2021-09-24 21:00,87.03,16631.0,Spain,0.25
964282,SKU_1523,USB Cable,21,2021-09-24 22:00,44.1,87484.0,Sweden,0.49
996165,SKU_1930,Office Chair,41,2021-09-24 23:00,68.12,,United Kingdom,0.25
364509,SKU_1833,Blue Pen,26,2021-09-25 00:00,1.73,51206.0,France,0.22
852913,SKU_1180,T-shirt,4,2021-09-25 01:00,40.44,81382.0,Belgium,0.45
984094,SKU_1348,Headphones,35,2021-09-25 02:00,55.51,34491.0,France,0.28
667660,SKU_1470,Backpack,4,2021-09-25 03:00,64.47,22327.0,United States,0.1
668422,SKU_1160,USB Cable,45,2021-09-25 04:00,18.52,85074.0,Spain,0.31
924255,SKU_1113,Notebook,29,2021-09-25 05:00,63.9,59719.0,France,0.38
695446,SKU_1017,Wall Clock,24,2021-09-25 06:00,75.05,66979.0,Belgium,0.15
982508,SKU_1103,Wall Clock,23,2021-09-25 07:00,28.73,36907.0,France,0.35
861447,SKU_1185,Office Chair,2,2021-09-25 08:00,35.98,48642.0,Germany,0.38
233021,SKU_1341,Backpack,10,2021-09-25 09:00,91.11,12194.0,Spain,0.13
673684,SKU_1461,Wireless Mouse,39,2021-09-25 10:00,23.02,69587.0,Sweden,0.04
470480,SKU_1604,Backpack,5,2021-09-25 11:00,37.36,75937.0,Sweden,0.04
131912,SKU_1812,USB Cable,-50,2021-09-25 12:00,-72.41,,Germany,0.06
156947,SKU_1142,Wall Clock,3,2021-09-25 13:00,20.29,49089.0,Australia,0.46
613676,SKU_1654,Backpack,38,2021-09-25 14:00,51.04,61312.0,Netherlands,0.38
590913,SKU_1812,Notebook,36,2021-09-25 15:00,74.85,16735.0,United Kingdom,0.46
144387,SKU_1963,Headphones,36,2021-09-25 16:00,7.41,43657.0,Netherlands,0.47
378652,SKU_1611,Backpack,44,2021-09-25 17:00,25.03,19730.0,Belgium,0.32
407736,SKU_1452,Wireless Mouse,16,2021-09-25 18:00,57.6,42723.0,Netherlands,0.2
733537,SKU_1450,Wireless Mouse,3,2021-09-25 19:00,26.54,,Norway,0.12
101919,SKU_1971,Headphones,29,2021-09-25 20:00,81.74,93557.0,Belgium,0.11
929027,SKU_1061,T-shirt,28,2021-09-25 21:00,67.45,95133.0,Norway,0.45
240689,SKU_1595,Wall Clock,-8,2021-09-25 22:00,-53.02,,Portugal,0.4
568484,SKU_1939,Wall Clock,-2,2021-09-25 23:00,-15.38,,United Kingdom,0.03
133298,SKU_1275,Office Chair,1,2021-09-26 00:00,67.92,16219.0,Belgium,0.09
337225,SKU_1678,Notebook,-11,2021-09-26 01:00,-17.5,,United Kingdom,0.23
333725,SKU_1294,Headphones,8,2021-09-26 02:00,93.84,94700.0,Belgium,0.31
376600,SKU_1128,Office Chair,26,2021-09-26 03:00,8.33,,Italy,0.19
209599,SKU_1363,Backpack,16,2021-09-26 04:00,40.93,58634.0,Germany,0.36
973108,SKU_1066,Headphones,27,2021-09-26 05:00,29.09,71118.0,Norway,0.16
183721,SKU_1046,Desk Lamp,28,2021-09-26 06:00,67.17,27011.0,Spain,0.3
924356,SKU_1968,Blue Pen,13,2021-09-26 07:00,67.37,57451.0,Belgium,0.41
910672,SKU_1373,Blue Pen,41,2021-09-26 08:00,75.49,54974.0,United States,0.16
449525,SKU_1821,T-shirt,33,2021-09-26 09:00,78.22,74525.0,Spain,0.0
371372,SKU_1659,Desk Lamp,17,2021-09-26 10:00,23.57,62164.0,Netherlands,0.19
908118,SKU_1761,T-shirt,33,2021-09-26 11:00,64.37,34319.0,France,0.09
636208,SKU_1136,USB Cable,48,2021-09-26 12:00,23.19,78146.0,Sweden,0.33
631720,SKU_1094,Blue Pen,48,2021-09-26 13:00,57.4,33219.0,Sweden,0.03
556791,SKU_1237,T-shirt,21,2021-09-26 14:00,48.26,90180.0,France,0.29
734795,SKU_1795,USB Cable,45,2021-09-26 15:00,79.2,75117.0,United Kingdom,0.31
492653,SKU_1831,Desk Lamp,16,2021-09-26 16:00,32.9,,France,0.22
433869,SKU_1034,T-shirt,7,2021-09-26 17:00,4.62,79524.0,Sweden,0.43
848935,SKU_1295,Wireless Mouse,31,2021-09-26 18:00,37.57,59468.0,Portugal,0.11
789270,SKU_1892,Wall Clock,44,2021-09-26 19:00,84.43,56962.0,Germany,0.37
746052,SKU_1869,Headphones,26,2021-09-26 20:00,45.35,48728.0,Belgium,0.17
261298,SKU_1491,Desk Lamp,16,2021-09-26 21:00,82.01,82801.0,United Kingdom,0.03
304222,SKU_1257,Office Chair,16,2021-09-26 22:00,25.91,67752.0,Sweden,0.01
421243,SKU_1386,T-shirt,22,2021-09-26 23:00,25.28,,Portugal,0.42
212557,SKU_1269,USB Cable,41,2021-09-27 00:00,27.26,41842.0,Belgium,0.42
973192,SKU_1976,Wall Clock,47,2021-09-27 01:00,74.15,59189.0,Germany,0.37
642301,SKU_1866,Blue Pen,17,2021-09-27 02:00,55.0,,Germany,0.31
645734,SKU_1323,USB Cable,32,2021-09-27 03:00,71.25,42619.0,France,0.37
991641,SKU_1046,Wall Clock,25,2021-09-27 04:00,38.38,87261.0,Germany,0.37
596409,SKU_1605,Backpack,24,2021-09-27 05:00,45.32,68182.0,Portugal,0.26
825735,SKU_1693,T-shirt,-2,2021-09-27 06:00,-47.99,,Portugal,0.22
726549,SKU_1953,T-shirt,38,2021-09-27 07:00,50.1,37102.0,Norway,0.03
982171,SKU_1701,Notebook,9,2021-09-27 08:00,29.77,97199.0,Belgium,0.24
362701,SKU_1486,Office Chair,4,2021-09-27 09:00,68.48,37965.0,Australia,0.26
792749,SKU_1562,T-shirt,47,2021-09-27 10:00,54.42,48908.0,Norway,0.2
803060,SKU_1717,Blue Pen,31,2021-09-27 11:00,63.38,89290.0,Italy,0.08
230878,SKU_1815,USB Cable,6,2021-09-27 12:00,11.02,12457.0,France,0.05
723431,SKU_1410,White Mug,29,2021-09-27 13:00,13.27,77192.0,Netherlands,0.25
648866,SKU_1844,White Mug,45,2021-09-27 14:00,40.45,96892.0,Italy,0.25
699067,SKU_1950,Backpack,43,2021-09-27 15:00,62.02,41652.0,Netherlands,0.39
764956,SKU_1124,White Mug,1,2021-09-27 16:00,29.5,79742.0,Germany,0.03
943932,SKU_1211,Desk Lamp,9,2021-09-27 17:00,12.69,78423.0,Spain,0.39
696822,SKU_1368,Backpack,1,2021-09-27 18:00,72.99,,Spain,0.12
896561,SKU_1944,Headphones,-32,2021-09-27 19:00,79.27,,Australia,0.11
556610,SKU_1919,Headphones,49,2021-09-27 20:00,64.88,60376.0,Portugal,0.22
297118,SKU_1265,Backpack,5,2021-09-27 21:00,34.04,24630.0,United States,0.49
898028,SKU_1134,USB Cable,-42,2021-09-27 22:00,-59.15,,Norway,1.794328150875471
689643,SKU_1883,Notebook,36,2021-09-27 23:00,31.76,47109.0,Netherlands,0.4
637262,SKU_1784,Desk Lamp,48,2021-09-28 00:00,81.36,98190.0,United States,0.28
297745,SKU_1789,Blue Pen,11,2021-09-28 01:00,96.91,78837.0,Portugal,0.4
998436,SKU_1314,Desk Lamp,18,2021-09-28 02:00,14.54,25909.0,Spain,0.48
351366,SKU_1299,Desk Lamp,34,2021-09-28 03:00,76.15,22239.0,Norway,0.38
488938,SKU_1778,Blue Pen,48,2021-09-28 04:00,1.24,16460.0,United Kingdom,0.4
586649,SKU_1297,Wall Clock,6,2021-09-28 05:00,44.19,44375.0,Spain,0.4
956634,SKU_1278,Wireless Mouse,25,2021-09-28 06:00,75.06,83945.0,Netherlands,0.09
174442,SKU_1373,White Mug,25,2021-09-28 07:00,72.29,45901.0,Spain,0.32
777178,SKU_1955,Backpack,8,2021-09-28 08:00,93.52,91502.0,Belgium,0.45
679886,SKU_1725,USB Cable,25,2021-09-28 09:00,90.57,53500.0,Spain,0.48
233726,SKU_1487,White Mug,19,2021-09-28 10:00,49.87,88964.0,Germany,0.14
658046,SKU_1061,Notebook,47,2021-09-28 11:00,82.89,73487.0,Portugal,0.32
910636,SKU_1878,White Mug,46,2021-09-28 12:00,99.52,72994.0,Belgium,0.38
227309,SKU_1053,Blue Pen,33,2021-09-28 13:00,58.6,89454.0,United Kingdom,0.23
790288,SKU_1337,Headphones,-41,2021-09-28 14:00,-65.97,,Spain,0.16
613644,SKU_1374,Headphones,27,2021-09-28 15:00,8.99,12558.0,Belgium,0.17
284681,SKU_1876,USB Cable,30,2021-09-28 16:00,98.44,31105.0,Norway,0.22
654840,SKU_1473,Desk Lamp,31,2021-09-28 17:00,91.63,38211.0,Sweden,0.41
503552,SKU_1111,Desk Lamp,33,2021-09-28 18:00,47.53,75489.0,United States,0.06
409181,SKU_1989,Headphones,26,2021-09-28 19:00,47.74,18774.0,Netherlands,0.36
247278,SKU_1268,Wall Clock,16,2021-09-28 20:00,58.48,47297.0,Sweden,0.12
659119,SKU_1323,USB Cable,26,2021-09-28 21:00,73.07,37257.0,Netherlands,0.39
143563,SKU_1618,Wall Clock,44,2021-09-28 22:00,72.62,53100.0,Germany,0.13
118361,SKU_1794,Desk Lamp,31,2021-09-28 23:00,64.94,62242.0,Italy,0.4
927767,SKU_1882,Backpack,31,2021-09-29 00:00,29.47,43966.0,United States,0.08
174469,SKU_1679,Notebook,35,2021-09-29 01:00,54.82,15345.0,Netherlands,0.22
620581,SKU_1585,Blue Pen,4,2021-09-29 02:00,55.82,75140.0,Portugal,0.49
610571,SKU_1747,Wall Clock,-23,2021-09-29 03:00,-49.07,,United Kingdom,0.44
650104,SKU_1603,T-shirt,8,2021-09-29 04:00,7.8,41928.0,Spain,0.04
881710,SKU_1084,Headphones,6,2021-09-29 05:00,88.63,18012.0,Norway,0.49
770979,SKU_1371,Office Chair,-46,2021-09-29 06:00,-32.95,,Belgium,1.832966524075761
334295,SKU_1074,Notebook,16,2021-09-29 07:00,63.41,44321.0,Portugal,0.43
716767,SKU_1595,USB Cable,49,2021-09-29 08:00,63.29,32640.0,Italy,0.37
126819,SKU_1756,Notebook,44,2021-09-29 09:00,13.38,82962.0,France,0.19
484474,SKU_1507,USB Cable,14,2021-09-29 10:00,89.73,68950.0,Italy,0.1
108798,SKU_1227,Headphones,46,2021-09-29 11:00,36.82,12537.0,Sweden,0.41
780503,SKU_1594,White Mug,6,2021-09-29 12:00,7.79,42808.0,Italy,0.01
936127,SKU_1393,Headphones,18,2021-09-29 13:00,91.13,52026.0,Belgium,0.31
525963,SKU_1014,Blue Pen,32,2021-09-29 14:00,22.4,75224.0,Portugal,0.41
868230,SKU_1812,Wall Clock,43,2021-09-29 15:00,73.83,61745.0,Belgium,0.18
854547,SKU_1180,White Mug,44,2021-09-29 16:00,95.67,83301.0,Norway,0.3
753832,SKU_1507,Wall Clock,33,2021-09-29 17:00,23.62,19561.0,United States,0.24
776542,SKU_1337,Office Chair,32,2021-09-29 18:00,70.67,94485.0,Germany,0.43
353800,SKU_1262,White Mug,15,2021-09-29 19:00,28.81,89048.0,Sweden,0.39
633703,SKU_1925,Backpack,36,2021-09-29 20:00,82.06,31370.0,United Kingdom,0.07
508224,SKU_1077,Wall Clock,26,2021-09-29 21:00,85.19,81172.0,Portugal,0.2
711926,SKU_1228,Headphones,31,2021-09-29 22:00,52.81,61810.0,United States,0.31
642740,SKU_1744,Wall Clock,3,2021-09-29 23:00,53.97,47457.0,Portugal,0.06
557291,SKU_1029,Office Chair,40,2021-09-30 00:00,55.5,73940.0,Spain,0.49
501336,SKU_1373,Desk Lamp,36,2021-09-30 01:00,82.86,85487.0,Italy,0.5
819745,SKU_1154,Notebook,28,2021-09-30 02:00,13.08,57016.0,Belgium,0.18
734493,SKU_1816,White Mug,30,2021-09-30 03:00,39.45,86574.0,France,0.45
118170,SKU_1184,Blue Pen,39,2021-09-30 04:00,23.84,81564.0,Netherlands,0.42
116259,SKU_1447,Wireless Mouse,35,2021-09-30 05:00,77.95,50788.0,Spain,0.09
384243,SKU_1868,Backpack,26,2021-09-30 06:00,61.12,26752.0,Belgium,0.3
240721,SKU_1446,Office Chair,7,2021-09-30 07:00,49.21,51802.0,Netherlands,0.13
229394,SKU_1431,Backpack,2,2021-09-30 08:00,45.19,,Sweden,0.11
